host,hour,request_count,unique_urls,avg_bytes,total_bytes,error_rate,status_404,status_500,status_200,post_rate,get_rate,url_diversity,bytes_per_req,error_to_ok_ratio,max_bytes,large_req_count,anomaly_score,is_anomaly,label
nic.inbe.net,1995-07-07 17:00:00+00:00,1,1,974848.0,974848,0.0,0,0,1,0.0,1.0,1.0,974848.0,0.0,974848,1,-0.12983395590819768,-1,ANOMALY
dd10-024.compuserve.com,1995-07-10 01:00:00+00:00,1,1,974848.0,974848,0.0,0,0,1,0.0,1.0,1.0,974848.0,0.0,974848,1,-0.12983395590819768,-1,ANOMALY
192.195.116.183,1995-07-26 08:00:00+00:00,30,30,208228.16666666666,6246845,0.0,0,0,30,0.0,1.0,1.0,208228.16666666666,0.0,1269716,15,-0.1297900378452982,-1,ANOMALY
ricks.bu.edu,1995-07-01 19:00:00+00:00,19,18,309463.7894736842,5879812,0.0,0,0,19,0.0,1.0,0.9473684210526315,309463.7894736842,0.0,1269716,8,-0.12975946479656786,-1,ANOMALY
ad15-019.compuserve.com,1995-07-01 22:00:00+00:00,7,2,48518.28571428572,339628,0.42857142857142855,3,0,4,0.0,1.0,0.2857142857142857,48518.28571428572,0.75,84907,4,-0.12969137840383738,-1,ANOMALY
134.193.59.2,1995-07-04 00:00:00+00:00,24,23,243678.83333333334,5848292,0.0,0,0,22,0.0,1.0,0.9583333333333334,243678.83333333334,0.0,1239732,16,-0.1296845736882386,-1,ANOMALY
hoohoo.ncsa.uiuc.edu,1995-07-19 19:00:00+00:00,47,47,5806.04255319149,272884,0.2765957446808511,13,0,29,0.0,1.0,1.0,5806.04255319149,0.4482758620689655,57344,1,-0.1296179106504186,-1,ANOMALY
telly.tc.cornell.edu,1995-07-25 13:00:00+00:00,31,29,193819.38709677418,6008401,0.0,0,0,31,0.0,1.0,0.9354838709677419,193819.38709677418,0.0,1082916,17,-0.12948014636810867,-1,ANOMALY
cpcug.org,1995-07-04 22:00:00+00:00,37,30,18198.864864864863,673358,0.3783783783783784,14,0,23,0.0,1.0,0.8108108108108109,18198.864864864863,0.6086956521739131,517624,1,-0.12941442442499818,-1,ANOMALY
198.14.55.105,1995-07-06 17:00:00+00:00,83,83,38739.56626506024,3215384,0.0,0,0,83,0.0,1.0,1.0,38739.56626506024,0.0,198216,17,-0.12941323672366511,-1,ANOMALY
gatekeeper.pacesetter.se,1995-07-07 14:00:00+00:00,2,1,651169.0,1302338,0.0,0,0,2,0.0,1.0,0.5,651169.0,0.0,835394,2,-0.1294044574902119,-1,ANOMALY
xcalibur.intnet.net,1995-07-13 23:00:00+00:00,1,1,950272.0,950272,0.0,0,0,1,0.0,1.0,1.0,950272.0,0.0,950272,1,-0.12935849088428253,-1,ANOMALY
johanna.gkbc.mbag.str.daimler-benz.com,1995-07-25 06:00:00+00:00,1,1,952257.0,952257,0.0,0,0,1,0.0,1.0,1.0,952257.0,0.0,952257,1,-0.12935849088428253,-1,ANOMALY
muts.knoware.nl,1995-07-04 12:00:00+00:00,1,1,950272.0,950272,0.0,0,0,1,0.0,1.0,1.0,950272.0,0.0,950272,1,-0.12935849088428253,-1,ANOMALY
heimdallp2.compaq.com,1995-07-26 19:00:00+00:00,1,1,966656.0,966656,0.0,0,0,1,0.0,1.0,1.0,966656.0,0.0,966656,1,-0.12935849088428253,-1,ANOMALY
gw3.att.com,1995-07-27 13:00:00+00:00,1,1,952257.0,952257,0.0,0,0,1,0.0,1.0,1.0,952257.0,0.0,952257,1,-0.12935849088428253,-1,ANOMALY
pppb20.netaccess.on.ca,1995-07-24 17:00:00+00:00,1,1,952257.0,952257,0.0,0,0,1,0.0,1.0,1.0,952257.0,0.0,952257,1,-0.12935849088428253,-1,ANOMALY
ftp.mel.aone.net.au,1995-07-27 10:00:00+00:00,2,1,655360.0,1310720,0.0,0,0,2,0.0,1.0,0.5,655360.0,0.0,663552,2,-0.12930714859482906,-1,ANOMALY
gateway.amoco.com,1995-07-17 17:00:00+00:00,67,63,49199.20895522388,3296347,0.0,0,0,66,0.0,1.0,0.9402985074626866,49199.20895522388,0.0,501126,17,-0.12928830978540762,-1,ANOMALY
unknown.netscape.com,1995-07-27 08:00:00+00:00,89,84,35638.269662921346,3171806,0.0,0,0,88,0.0,1.0,0.9438202247191011,35638.269662921346,0.0,221184,19,-0.12928524186854096,-1,ANOMALY
163.206.89.4,1995-07-27 19:00:00+00:00,70,59,27076.27142857143,1895339,0.02857142857142857,2,0,68,0.0,1.0,0.8428571428571429,27076.27142857143,0.029411764705882353,226436,12,-0.1291766659122372,-1,ANOMALY
gate.cfe.gob.mx,1995-07-10 20:00:00+00:00,76,54,39020.75,2965577,0.0,0,0,76,0.0,1.0,0.7105263157894737,39020.75,0.0,211329,25,-0.12917558235612214,-1,ANOMALY
eolicom.olicom.dk,1995-07-19 09:00:00+00:00,11,10,408231.45454545453,4490546,0.0,0,0,11,0.0,1.0,0.9090909090909091,408231.45454545453,0.0,1082916,7,-0.1290443911600131,-1,ANOMALY
128.230.4.244,1995-07-04 05:00:00+00:00,101,99,12380.514851485148,1250432,0.039603960396039604,4,0,97,0.0,1.0,0.9801980198019802,12380.514851485148,0.041237113402061855,131104,4,-0.12894425211175276,-1,ANOMALY
jmd9007.dukepower.com,1995-07-07 18:00:00+00:00,2,2,778698.0,1557396,0.0,0,0,2,0.0,1.0,1.0,778698.0,0.0,1013716,2,-0.12889625897281187,-1,ANOMALY
disc.dna.affrc.go.jp,1995-07-05 04:00:00+00:00,63,63,49864.47619047619,3141462,0.0,0,0,63,0.0,1.0,1.0,49864.47619047619,0.0,1121554,10,-0.1288168892757301,-1,ANOMALY
garfield.us.dell.com,1995-07-02 17:00:00+00:00,47,46,81287.06382978724,3820492,0.0,0,0,47,0.0,1.0,0.9787234042553191,81287.06382978724,0.0,1121554,19,-0.1287765952247566,-1,ANOMALY
www-proxy.crl.research.digital.com,1995-07-23 03:00:00+00:00,34,34,186808.76470588235,6351498,0.0,0,0,30,0.0,1.0,1.0,186808.76470588235,0.0,1182717,17,-0.12875379913919405,-1,ANOMALY
www-c4.proxy.aol.com,1995-07-21 04:00:00+00:00,100,95,12278.14,1227814,0.03,3,0,97,0.0,1.0,0.95,12278.14,0.030927835051546393,140745,8,-0.12872545463330765,-1,ANOMALY
tiger.spry.com,1995-07-08 03:00:00+00:00,90,89,14128.944444444445,1271605,0.03333333333333333,3,0,84,0.0,1.0,0.9888888888888889,14128.944444444445,0.03571428571428571,173980,8,-0.12868733439956537,-1,ANOMALY
ttyt6.tyrell.net,1995-07-02 14:00:00+00:00,51,51,69951.41176470589,3567522,0.0,0,0,51,0.0,1.0,1.0,69951.41176470589,0.0,1081049,20,-0.12868353286808298,-1,ANOMALY
gn2.getnet.com,1995-07-21 01:00:00+00:00,3,2,577619.0,1732857,0.0,0,0,3,0.0,1.0,0.6666666666666666,577619.0,0.0,946425,3,-0.12864373952948682,-1,ANOMALY
piweba3y.prodigy.com,1995-07-05 03:00:00+00:00,71,44,48684.366197183095,3456590,0.0,0,0,68,0.0,1.0,0.6197183098591549,48684.366197183095,0.0,887988,15,-0.1286273602578064,-1,ANOMALY
contad6.contad.unam.mx,1995-07-11 03:00:00+00:00,46,44,73037.39130434782,3359720,0.021739130434782608,1,0,44,0.0,1.0,0.9565217391304348,73037.39130434782,0.022727272727272728,517624,15,-0.12854485593145115,-1,ANOMALY
eda241.lds.loral.com,1995-07-12 20:00:00+00:00,18,12,3719.6111111111113,66953,0.5555555555555556,10,0,4,0.0,1.0,0.6666666666666666,3719.6111111111113,2.5,46573,0,-0.12853797241114862,-1,ANOMALY
faure.borland.com,1995-07-10 22:00:00+00:00,152,43,20350.717105263157,3093309,0.0,0,0,148,0.0,1.0,0.28289473684210525,20350.717105263157,0.0,1121554,7,-0.12848335214582485,-1,ANOMALY
evbill.syspac.com,1995-07-21 04:00:00+00:00,4,4,574716.75,2298867,0.0,0,0,4,0.0,1.0,1.0,574716.75,0.0,1269716,2,-0.12847288276491764,-1,ANOMALY
dal01-03.ppp.iadfw.net,1995-07-24 23:00:00+00:00,4,4,570858.0,2283432,0.0,0,0,2,0.0,1.0,1.0,570858.0,0.0,1269716,2,-0.12847288276491764,-1,ANOMALY
port71.fishnet.net,1995-07-17 21:00:00+00:00,58,55,81935.6551724138,4752268,0.0,0,0,54,0.0,1.0,0.9482758620689655,81935.6551724138,0.0,487455,22,-0.12837765967570902,-1,ANOMALY
user24.bnn-net.or.jp,1995-07-21 16:00:00+00:00,128,115,14875.0859375,1904011,0.015625,2,0,126,0.0,1.0,0.8984375,14875.0859375,0.015873015873015872,240458,5,-0.1282391287669188,-1,ANOMALY
dal04-19.ppp.iadfw.net,1995-07-16 23:00:00+00:00,87,47,33242.08045977011,2892061,0.0,0,0,87,0.0,1.0,0.5402298850574713,33242.08045977011,0.0,250849,21,-0.12822750591163967,-1,ANOMALY
shiva8.jsc.nasa.gov,1995-07-14 04:00:00+00:00,13,12,155203.07692307694,2017640,0.15384615384615385,2,0,11,0.0,1.0,0.9230769230769231,155203.07692307694,0.18181818181818182,1013716,4,-0.1282155003120118,-1,ANOMALY
ftmfl-5.gate.net,1995-07-19 16:00:00+00:00,8,5,376085.75,3008686,0.0,0,0,8,0.0,1.0,0.625,376085.75,0.0,1082916,7,-0.12816424474329802,-1,ANOMALY
cliffy.lfwc.lockheed.com,1995-07-05 18:00:00+00:00,85,71,32945.882352941175,2800400,0.0,0,0,81,0.0,1.0,0.8352941176470589,32945.882352941175,0.0,297851,17,-0.12814412084011229,-1,ANOMALY
n1032555.ksc.nasa.gov,1995-07-14 17:00:00+00:00,141,93,17596.666666666668,2481130,0.0,0,0,141,0.0,1.0,0.6595744680851063,17596.666666666668,0.0,835394,7,-0.12808509399995482,-1,ANOMALY
proxy.austin.ibm.com,1995-07-26 15:00:00+00:00,2,1,585353.0,1170706,0.0,0,0,2,0.0,1.0,0.5,585353.0,0.0,1121554,1,-0.1280512465102136,-1,ANOMALY
slip107.qlink.queensu.ca,1995-07-03 03:00:00+00:00,2,1,585353.0,1170706,0.0,0,0,2,0.0,1.0,0.5,585353.0,0.0,1121554,1,-0.1280512465102136,-1,ANOMALY
piweba4y.prodigy.com,1995-07-15 02:00:00+00:00,119,57,20289.008403361346,2414392,0.0,0,0,114,0.0,1.0,0.4789915966386555,20289.008403361346,0.0,717587,12,-0.12804277171117573,-1,ANOMALY
gw1.magec.com,1995-07-20 20:00:00+00:00,17,17,324039.64705882355,5508674,0.0,0,0,17,0.0,1.0,1.0,324039.64705882355,0.0,790897,17,-0.12803610127442933,-1,ANOMALY
dpaul.cais.com,1995-07-26 22:00:00+00:00,36,24,7999.444444444444,287980,0.3333333333333333,12,0,15,0.0,1.0,0.6666666666666666,7999.444444444444,0.8,224210,1,-0.1279517714279127,-1,ANOMALY
pool3_6.odyssee.net,1995-07-21 18:00:00+00:00,42,33,4525.714285714285,190080,0.3333333333333333,14,0,28,0.0,1.0,0.7857142857142857,4525.714285714285,0.5,73728,1,-0.12790505857396584,-1,ANOMALY
alyssa.prodigy.com,1995-07-13 05:00:00+00:00,60,45,19646.583333333332,1178795,0.1,6,0,49,0.0,1.0,0.75,19646.583333333332,0.12244897959183673,118600,7,-0.1278809772592141,-1,ANOMALY
gw1.cat.com,1995-07-24 20:00:00+00:00,90,90,30947.81111111111,2785303,0.0,0,0,85,0.0,1.0,1.0,30947.81111111111,0.0,209976,18,-0.12787620055264282,-1,ANOMALY
198.186.216.18,1995-07-05 19:00:00+00:00,38,30,37360.28947368421,1419691,0.13157894736842105,5,0,30,0.0,1.0,0.7894736842105263,37360.28947368421,0.16666666666666666,946425,5,-0.12786257106898458,-1,ANOMALY
gatekeeper.unicc.org,1995-07-15 20:00:00+00:00,33,26,212621.36363636365,7016505,0.0,0,0,33,0.0,1.0,0.7878787878787878,212621.36363636365,0.0,1269716,8,-0.12782457247685253,-1,ANOMALY
radamjee.consult.csc.com,1995-07-06 21:00:00+00:00,2,2,843757.5,1687515,0.0,0,0,2,0.0,1.0,1.0,843757.5,0.0,852121,2,-0.12781363464458717,-1,ANOMALY
mail.dortmund.netsurf.de,1995-07-09 10:00:00+00:00,2,2,843757.5,1687515,0.0,0,0,2,0.0,1.0,1.0,843757.5,0.0,852121,2,-0.12781363464458717,-1,ANOMALY
netcom14.netcom.com,1995-07-11 03:00:00+00:00,2,2,700220.0,1400440,0.0,0,0,2,0.0,1.0,1.0,700220.0,0.0,1269716,2,-0.127794132235589,-1,ANOMALY
cdfsga.fnal.gov,1995-07-20 20:00:00+00:00,2,2,700220.0,1400440,0.0,0,0,2,0.0,1.0,1.0,700220.0,0.0,1269716,2,-0.127794132235589,-1,ANOMALY
purkey.ari.net,1995-07-23 20:00:00+00:00,4,3,556345.5,2225382,0.0,0,0,4,0.0,1.0,0.75,556345.5,0.0,1121554,2,-0.1277824518780526,-1,ANOMALY
caspian.princeton.edu,1995-07-08 17:00:00+00:00,6,6,527151.6666666666,3162910,0.0,0,0,6,0.0,1.0,1.0,527151.6666666666,0.0,1121554,4,-0.12773727964401804,-1,ANOMALY
barnton.u-net.com,1995-07-11 10:00:00+00:00,2,2,765202.0,1530404,0.0,0,0,2,0.0,1.0,1.0,765202.0,0.0,1013716,2,-0.12770978405729916,-1,ANOMALY
ix-mia1-16.ix.netcom.com,1995-07-06 13:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
156.98.18.223,1995-07-11 17:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
annex6-29.dial.umd.edu,1995-07-11 02:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
jhower.caer.uky.edu,1995-07-03 19:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
klothos.crl.research.digital.com,1995-07-10 13:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
dialip-25.athenet.net,1995-07-04 20:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
tjpb.u-net.com,1995-07-02 23:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
slc20.xmission.com,1995-07-10 02:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
repc155.roe.ac.uk,1995-07-04 14:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
port26.fishnet.net,1995-07-03 19:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
n103h068.nlnet.nf.ca,1995-07-03 21:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
cavok.demon.co.uk,1995-07-14 20:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
turbodog.edoc.com,1995-07-05 17:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
pm1-24.in.net,1995-07-05 13:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
liliput.dim.jussieu.fr,1995-07-03 12:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
celene.ceca.utc.edu,1995-07-15 19:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
ix-ftw-tx1-09.ix.netcom.com,1995-07-23 16:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
dialin26.stdrem.okstate.edu,1995-07-10 19:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
vagrant.vf.mmc.com,1995-07-03 23:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
170.110.200.105,1995-07-11 18:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
arena.carleton.ca,1995-07-09 22:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
slip15.vaxxine.com,1995-07-04 01:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
7.forbin.com,1995-07-09 00:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
relay.telecom.it,1995-07-03 09:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
17.127.19.204,1995-07-15 11:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
yhm0078.bekkoame.or.jp,1995-07-08 13:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
lucid.latrobe.edu.au,1995-07-08 03:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
paranor.ca.cch.com,1995-07-06 21:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
131.104.152.107,1995-07-06 22:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
pleasant.demon.co.uk,1995-07-04 11:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
mailbox.rmplc.co.uk,1995-07-05 16:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
dd07-016.compuserve.com,1995-07-02 02:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
tibalt.supernet.ab.ca,1995-07-06 15:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
sarfl-11.gate.net,1995-07-04 15:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
204.248.85.101,1995-07-10 22:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
diala04.aei.ca,1995-07-03 21:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
gabighi.sdcrc.pacbell.com,1995-07-06 23:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
tw-snowboarding.com,1995-07-06 23:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
203.15.243.5,1995-07-01 11:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
ix-lex1-21.ix.netcom.com,1995-07-15 15:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
dd03-033.compuserve.com,1995-07-05 22:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
dialin6.hcsinc.com,1995-07-25 05:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
annex8-12.dial.umd.edu,1995-07-08 17:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
137.244.196.39,1995-07-13 19:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
gumbys.execpc.com,1995-07-02 02:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
csdanxp10.med.utoronto.ca,1995-07-05 05:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
mpngate1.ny.us.ibm.net,1995-07-28 06:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
128.159.177.149,1995-07-11 18:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
eats04.et.tu-dresden.de,1995-07-04 13:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
s138.phxslip.indirect.com,1995-07-02 16:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
foley.ripco.com,1995-07-02 04:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
132.146.190.5,1995-07-11 17:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
eddie.mround.bt.co.uk,1995-07-05 12:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
ice.on.ca.ibm.net,1995-07-05 21:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
ad08-018.compuserve.com,1995-07-02 05:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
bayou.uh.edu,1995-07-02 16:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
ppp22.glas.apc.org,1995-07-09 09:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
pcherb.vki.ac.be,1995-07-06 08:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
gw4.hyundai.co.kr,1995-07-06 16:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
nadda.mis.semi.harris.com,1995-07-02 18:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
babinet.u-strasbg.fr,1995-07-10 19:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
ppp-06-nerdc-ts2.nerdc.ufl.edu,1995-07-03 20:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
psirott.atmos.washington.edu,1995-07-02 03:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
sparc.isl.net,1995-07-04 16:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
ppp23.mis.net,1995-07-15 04:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
maz3.maz.net,1995-07-01 16:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
arwen.bioeng.washington.edu,1995-07-22 00:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
ip220.pom.primenet.com,1995-07-24 08:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
144.92.143.222,1995-07-06 20:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
jseales.aztec.co.za,1995-07-12 11:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
ip185.phx.primenet.com,1995-07-03 00:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
194.20.59.6,1995-07-01 19:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
warnr.demon.co.uk,1995-07-02 12:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
ix-chi5-03.ix.netcom.com,1995-07-03 05:00:00+00:00,1,1,946425.0,946425,0.0,0,0,1,0.0,1.0,1.0,946425.0,0.0,946425,1,-0.1276968943501292,-1,ANOMALY
